country_id,indicator_id,Year,Value,Gender
124,1,2017,1.19E+12,
124,1,2018,1.26E+12,
124,1,2019,1.30E+12,
124,1,2020,1.12E+12,
124,1,2021,1.32E+12,
124,1,2022,1.46E+12,
124,1,2023,1.79E+12,
124,2,1990,30.2365805,Female
124,2,1991,30.42986691,Female
124,2,1992,30.85516548,Female
124,2,1993,31.31115071,Female
124,2,1994,31.77655879,Female
124,2,1995,32.8528776,Female
124,2,1996,32.9176252,Female
124,2,1997,33.91442782,Female
124,2,1998,33.84581064,Female
124,2,1999,33.63001992,Female
124,2,2000,34.02328491,Female
124,2,2001,33.82399395,Female
124,2,2002,34.15865223,Female
124,2,2003,34.51826089,Female
124,2,2004,35.16050071,Female
124,2,2005,35.62094321,Female
124,2,2006,36.17841237,Female
124,2,2007,36.46578253,Female
124,2,2008,36.49443967,Female
124,2,2009,36.9714625,Female
124,2,2010,36.94808773,Female
124,2,2011,37.26043965,Female
124,2,2012,37.74331261,Female
124,2,2013,37.86747211,Female
124,2,2014,37.4301595,Female
124,2,2015,37.73200624,Female
124,2,2016,37.89155694,Female
124,2,2017,37.74307311,Female
124,2,2018,38.06230112,Female
124,2,2019,38.8767489,Female
124,2,2020,38.5678234,Female
124,2,2021,38.89561819,Female
124,2,2022,39.46122587,Female
124,2,2023,40.06927934,Female
124,2,2024,40.12813357,Female
124,3,1991,4.354,Female
124,3,1992,4.173,Female
124,3,1993,4.006,Female
124,3,1994,5.002,Female
124,3,1995,8.862,Female
124,3,1996,7.085,Female
124,3,1997,6.365,Female
124,3,1998,5.098,Female
124,3,1999,3.671,Female
124,3,2000,3.377,Female
124,3,2001,3.383,Female
124,3,2002,3.829,Female
124,3,2003,4.466,Female
124,3,2004,5.27,Female
124,3,2005,3.908,Female
124,3,2006,3.888,Female
124,3,2007,4,Female
124,3,2008,4.037,Female
124,3,2009,5.353,Female
124,3,2010,5.183,Female
124,3,2011,5.132,Female
124,3,2012,4.88,Female
124,3,2013,4.96,Female
124,3,2014,4.857,Female
124,3,2015,4.456,Female
124,3,2016,3.903,Female
124,3,2017,3.598,Female
124,3,2018,3.41,Female
124,3,2019,3.515,Female
124,3,2020,4.088,Female
124,3,2021,4.086,Female
124,3,2022,3.307,Female
124,3,2023,2.797,Female
124,3,2024,2.725,Female
124,4,1991,2.616,Male
124,4,1992,2.817,Male
124,4,1993,3.073,Male
124,4,1994,4.172,Male
124,4,1995,6.231,Male
124,4,1996,4.67,Male
124,4,1997,3.142,Male
124,4,1998,3.034,Male
124,4,1999,2.054,Male
124,4,2000,2.269,Male
124,4,2001,2.241,Male
124,4,2002,2.574,Male
124,4,2003,2.922,Male
124,4,2004,3.214,Male
124,4,2005,3.365,Male
124,4,2006,3.383,Male
124,4,2007,3.414,Male
124,4,2008,3.781,Male
124,4,2009,5.358,Male
124,4,2010,5.373,Male
124,4,2011,5.2,Male
124,4,2012,4.899,Male
124,4,2013,4.897,Male
124,4,2014,4.796,Male
124,4,2015,4.223,Male
124,4,2016,3.822,Male
124,4,2017,3.31,Male
124,4,2018,3.192,Male
124,4,2019,3.453,Male
124,4,2020,4.661,Male
124,4,2021,3.977,Male
124,4,2022,3.222,Male
124,4,2023,2.744,Male
124,4,2024,2.701,Male
124,5,1960,36724615,
124,5,1961,37890118,
124,5,1962,39129200,
124,5,1963,40424065,
124,5,1964,41772049,
124,5,1965,43174477,
124,5,1966,44629106,
124,5,1967,46129608,
124,5,1968,47668303,
124,5,1969,49233194,
124,5,1970,50814953,
124,5,1971,52412558,
124,5,1972,54030168,
124,5,1973,55667284,
124,5,1974,57320149,
124,5,1975,58982400,
124,5,1976,60645512,
124,5,1977,62308493,
124,5,1978,63979046,
124,5,1979,65648865,
124,5,1980,67300334,
124,5,1981,68892108,
124,5,1982,70433260,
124,5,1983,71971240,
124,5,1984,73506846,
124,5,1985,75043414,
124,5,1986,76585637,
124,5,1987,78136651,
124,5,1988,79695531,
124,5,1989,81247182,
124,5,1990,82820170,
124,5,1991,84430572,
124,5,1992,86044809,
124,5,1993,87653807,
124,5,1994,89259205,
124,5,1995,90862455,
124,5,1996,92452702,
124,5,1997,94021207,
124,5,1998,95575245,
124,5,1999,97115707,
124,5,2000,98625552,
124,5,2001,100099099,
124,5,2002,101548624,
124,5,2003,102978515,
124,5,2004,104394131,
124,5,2005,105811504,
124,5,2006,107253666,
124,5,2007,108774360,
124,5,2008,110374288,
124,5,2009,111999721,
124,5,2010,113623895,
124,5,2011,115243504,
124,5,2012,116818208,
124,5,2013,118343573,
124,5,2014,119784261,
124,5,2015,121072306,
124,5,2016,122251351,
124,5,2017,123400057,
124,5,2018,124573711,
124,5,2019,125762982,
124,5,2020,126799054,
124,5,2021,127648148,
124,5,2022,128613117,
124,5,2023,129739759,
124,6,1990,29340077,
124,6,1991,30269485,
124,6,1992,31407208,
124,6,1993,32566874,
124,6,1994,33421624,
124,6,1995,34294731,
124,6,1996,35164335,
124,6,1997,36801588,
124,6,1998,37465529,
124,6,1999,37828247,
124,6,2000,38589713,
124,6,2001,39008022,
124,6,2002,39513494,
124,6,2003,40580596,
124,6,2004,41810127,
124,6,2005,43213356,
124,6,2006,44671073,
124,6,2007,45655255,
124,6,2008,46418411,
124,6,2009,47339853,
124,6,2010,48189452,
124,6,2011,49262430,
124,6,2012,50764169,
124,6,2013,51511392,
124,6,2014,51907743,
124,6,2015,52800736,
124,6,2016,53498509,
124,6,2017,54114274,
124,6,2018,55142830,
124,6,2019,56614536,
124,6,2020,52956486,
124,6,2021,56864048,
124,6,2022,58544385,
124,6,2023,60144623,
124,6,2024,60958888,
124,7,1960,4.927518869,
124,7,1961,1.608759691,
124,7,1962,1.198984178,
124,7,1963,0.594055008,
124,7,1964,2.337903172,
124,7,1965,3.568038657,
124,7,1966,4.215788377,
124,7,1967,3.016948475,
124,7,1968,2.333950935,
124,7,1969,3.367003367,
124,7,1970,5.003412055,
124,7,1971,5.469028994,
124,7,1972,4.943692364,
124,7,1973,12.08193946,
124,7,1974,23.78401544,
124,7,1975,14.94453464,
124,7,1976,15.82472249,
124,7,1977,29.06412471,
124,7,1978,17.45729257,
124,7,1979,18.1912463,
124,7,1980,26.35165136,
124,7,1981,27.9337626,
124,7,1982,58.91341985,
124,7,1983,101.8749384,
124,7,1984,65.44880713,
124,7,1985,57.7484484,
124,7,1986,86.23331699,
124,7,1987,131.8273839,
124,7,1988,114.1622585,
124,7,1989,20.00787671,
124,7,1990,26.65167256,
124,7,1991,22.66235946,
124,7,1992,15.50789625,
124,7,1993,9.751460454,
124,7,1994,6.965812372,
124,7,1995,34.99927129,
124,7,1996,34.37838322,
124,7,1997,20.62562873,
124,7,1998,15.92839501,
124,7,1999,16.58561697,
124,7,2000,9.491561494,
124,7,2001,6.367738062,
124,7,2002,5.030727332,
124,7,2003,4.546900121,
124,7,2004,4.688408848,
124,7,2005,3.988057146,
124,7,2006,3.629467624,
124,7,2007,3.966849055,
124,7,2008,5.124982746,
124,7,2009,5.297355842,
124,7,2010,4.156727227,
124,7,2011,3.407378246,
124,7,2012,4.111509811,
124,7,2013,3.806390697,
124,7,2014,4.018616081,
124,7,2015,2.72064065,
124,7,2016,2.821707847,
124,7,2017,6.04145724,
124,7,2018,4.899350154,
124,7,2019,3.635961421,
124,7,2020,3.396834156,
124,7,2021,5.689208477,
124,7,2022,7.896276192,
124,7,2023,5.527960873,
124,7,2024,4.722255885,
124,8,1995,6.888000011,
124,8,1996,5.25,
124,8,1997,4.054999828,
124,8,1998,3.572999954,
124,8,1999,2.487999916,
124,8,2000,2.562999964,
124,8,2001,2.538000107,
124,8,2002,3.003000021,
124,8,2003,3.454999924,
124,8,2004,3.937000036,
124,8,2005,3.558000088,
124,8,2006,3.565999985,
124,8,2007,3.628000021,
124,8,2008,3.874000072,
124,8,2009,5.355999947,
124,8,2010,5.302999973,
124,8,2011,5.170000076,
124,8,2012,4.887000084,
124,8,2013,4.914000034,
124,8,2014,4.809000015,
124,8,2015,4.313000202,
124,8,2016,3.858999968,
124,8,2017,3.420000076,
124,8,2018,3.282999992,
124,8,2019,3.424999952,
125,1,1970,19885926,
125,1,1971,21783158,
125,1,1972,25100928,
125,1,1973,34821467,
125,1,1974,46095175,
125,1,1975,46119184,
125,1,1976,46813193,
125,1,1977,47305560,
125,1,1978,53656834,
125,1,1979,60270778,
125,1,1980,64186644,
125,1,1981,76472529,
125,1,1982,80055706,
125,1,1983,84110353,
125,1,1984,84676118,
125,1,1985,101931941,
125,1,1986,112210000,
125,1,1987,116700000,
125,1,1988,124700000,
125,1,1989,135200000,
125,1,1990,147200000,
125,1,1991,166200000,
125,1,1992,178100000,
125,1,1993,198400000,
125,1,1994,202500000,
125,1,1995,221575300,
125,1,1996,218534700,
125,1,1997,206626300,
125,1,1998,218873100,
125,1,1999,220140500,
125,1,2000,233271800,
125,1,2001,240970900,
125,1,2002,242517200,
125,1,2003,245432900,
125,1,2004,240236000,
125,1,2005,250281900,
125,1,2006,253541900,
125,1,2007,256787200,
125,1,2008,263145100,
125,1,2009,280284600,
125,1,2010,296944100,
125,1,2011,311301600,
125,1,2012,327248700,
125,1,2013,317214400,
125,1,2014,319271200,
125,1,2015,316489900,
125,1,2016,325000000,
125,1,2017,359000000,
125,1,2018,392000000,
125,1,2019,394000000,
125,1,2020,372000000,
125,1,2021,390000000,
125,1,2022,430000000,
125,1,2023,460000000,
125,5,1960,43061,
125,5,1961,44610,
125,5,1962,46218,
125,5,1963,47744,
125,5,1964,49181,
125,5,1965,50684,
125,5,1966,52258,
125,5,1967,53846,
125,5,1968,55457,
125,5,1969,57145,
125,5,1970,58922,
125,5,1971,60636,
125,5,1972,62278,
125,5,1973,63986,
125,5,1974,65749,
125,5,1975,67428,
125,5,1976,69049,
125,5,1977,70753,
125,5,1978,72754,
125,5,1979,75054,
125,5,1980,77407,
125,5,1981,79794,
125,5,1982,82219,
125,5,1983,84680,
125,5,1984,87176,
125,5,1985,89707,
125,5,1986,92266,
125,5,1987,94844,
125,5,1988,97097,
125,5,1989,99003,
125,5,1990,100888,
125,5,1991,102754,
125,5,1992,104806,
125,5,1993,107066,
125,5,1994,109075,
125,5,1995,110230,
125,5,1996,110710,
125,5,1997,111071,
125,5,1998,111377,
125,5,1999,111680,
125,5,2000,112044,
125,5,2001,112365,
125,5,2002,112448,
125,5,2003,112285,
125,5,2004,111925,
125,5,2005,111412,
125,5,2006,110729,
125,5,2007,109880,
125,5,2008,108936,
125,5,2009,107957,
125,5,2010,107540,
125,5,2011,107698,
125,5,2012,107890,
125,5,2013,108121,
125,5,2014,108396,
125,5,2015,108716,
125,5,2016,109075,
125,5,2017,109481,
125,5,2018,109909,
125,5,2019,110282,
125,5,2020,110916,
125,5,2021,111624,
125,5,2022,112114,
125,5,2023,112630,
125,7,2000,2.158518106,
125,7,2001,0.502497351,
125,7,2002,-0.111442426,
125,7,2003,0.126643348,
125,7,2004,2.276696982,
125,7,2005,4.257699782,
125,7,2006,4.637370086,
125,7,2007,3.30634278,
125,7,2008,8.423725662,
125,7,2009,6.393602577,
125,7,2010,3.313709631,
125,7,2011,5.082594039,
125,7,2012,5.01850353,
125,7,2013,1.752327374,
125,7,2014,0.650284892,
125,7,2015,-0.298115837,
125,7,2016,-1.037468064,
125,7,2017,0.582253735,
125,7,2018,1.498400236,
125,7,2019,1.923851708,
125,7,2020,0.554594631,
125,7,2021,3.191284066,
125,7,2022,5.408743755,
126,1,1990,3592857043,
126,1,1991,3094565871,
126,1,1992,2319243436,
126,1,1993,2371813015,
126,1,1994,1702314268,
126,1,1995,1752999370,
126,1,1996,1695122174,
126,1,1997,1930081169,
126,1,1998,1698717505,
126,1,1999,1170782957,
126,1,2000,1288429392,
126,1,2001,1480673594,
126,1,2002,1661818168,
126,1,2003,1980907435,
126,1,2004,2598249556,
126,1,2005,2988342907,
126,1,2006,3408255451,
126,1,2007,4401173152,
126,1,2008,6054824248,
126,1,2009,5439434272,
126,1,2010,6974982370,
126,1,2011,8414352020,
126,1,2012,8709138635,
126,1,2013,9496717876,
126,1,2014,9402090138,
126,1,2015,7797667197,
126,1,2016,7980917076,
126,1,2017,9514404016,
126,1,2018,11252353421,
126,1,2019,11736797055,
126,1,2020,11530746234,
126,1,2021,13691869264,
126,1,2022,14510490660,
126,1,2023,16539436547,
126,2,1990,51.59486686,Female
126,2,1991,51.54636683,Female
126,2,1992,51.50666124,Female
126,2,1993,51.48219942,Female
126,2,1994,51.4618774,Female
126,2,1995,51.448062,Female
126,2,1996,51.42765596,Female
126,2,1997,51.41848359,Female
126,2,1998,51.39342462,Female
126,2,1999,51.3751165,Female
126,2,2000,51.37047244,Female
126,2,2001,51.58410732,Female
126,2,2002,52.2651417,Female
126,2,2003,53.46639548,Female
126,2,2004,54.0612577,Female
126,2,2005,54.76734905,Female
126,2,2006,53.72329969,Female
126,2,2007,54.46380165,Female
126,2,2008,54.07260782,Female
126,2,2009,53.66056724,Female
126,2,2010,53.71640177,Female
126,2,2011,54.23378224,Female
126,2,2012,54.63591008,Female
126,2,2013,54.47605694,Female
126,2,2014,54.20834452,Female
126,2,2015,53.77875662,Female
126,2,2016,53.77722503,Female
126,2,2017,53.94949746,Female
126,2,2018,54.27205586,Female
126,2,2019,54.11951124,Female
126,2,2020,53.77038624,Female
126,2,2021,53.73300262,Female
126,2,2022,54.45692741,Female
126,2,2023,54.67084319,Female
126,2,2024,54.71898913,Female
126,3,1991,1.531,Female
126,3,1992,2.981,Female
126,3,1993,2.98,Female
126,3,1994,4.668,Female
126,3,1995,4.265,Female
126,3,1996,6.356,Female
126,3,1997,6.361,Female
126,3,1998,8.05,Female
126,3,1999,8.967,Female
126,3,2000,7.298,Female
126,3,2001,6.026,Female
126,3,2002,5.592,Female
126,3,2003,5.055,Female
126,3,2004,4.837,Female
126,3,2005,4.61,Female
126,3,2006,2.968,Female
126,3,2007,1.958,Female
126,3,2008,1.737,Female
126,3,2009,2.305,Female
126,3,2010,2.187,Female
126,3,2011,2.145,Female
126,3,2012,1.632,Female
126,3,2013,1.494,Female
126,3,2014,1.089,Female
126,3,2015,1.318,Female
126,3,2016,0.962,Female
126,3,2017,1.31,Female
126,3,2018,1.028,Female
126,3,2019,1.126,Female
126,3,2020,0.936,Female
126,3,2021,0.492,Female
126,3,2022,0.685,Female
126,3,2023,1.211,Female
126,3,2024,1.171,Female
126,4,1991,2.293,Male
126,4,1992,4.464,Male
126,4,1993,4.464,Male
126,4,1994,7,Male
126,4,1995,6.397,Male
126,4,1996,9.535,Male
126,4,1997,9.529,Male
126,4,1998,12.062,Male
126,4,1999,13.436,Male
126,4,2000,9.85,Male
126,4,2001,8.794,Male
126,4,2002,8.217,Male
126,4,2003,7.898,Male
126,4,2004,8.182,Male
126,4,2005,6.871,Male
126,4,2006,5.631,Male
126,4,2007,3.638,Male
126,4,2008,2.469,Male
126,4,2009,3.777,Male
126,4,2010,3.807,Male
126,4,2011,3.244,Male
126,4,2012,2.776,Male
126,4,2013,2.326,Male
126,4,2014,1.823,Male
126,4,2015,2.236,Male
126,4,2016,2.249,Male
126,4,2017,1.909,Male
126,4,2018,1.396,Male
126,4,2019,1.867,Male
126,4,2020,1.477,Male
126,4,2021,1.125,Male
126,4,2022,1.15,Male
126,4,2023,1.97,Male
126,4,2024,1.752,Male
126,5,1960,2058020,
126,5,1961,2103327,
126,5,1962,2147227,
126,5,1963,2188895,
126,5,1964,2228000,
126,5,1965,2265287,
126,5,1966,2301871,
126,5,1967,2337695,
126,5,1968,2373073,
126,5,1969,2408469,
126,5,1970,2437590,
126,5,1971,2460611,
126,5,1972,2484742,
126,5,1973,2510584,
126,5,1974,2538164,
126,5,1975,2566998,
126,5,1976,2596491,
126,5,1977,2626298,
126,5,1978,2656211,
126,5,1979,2683035,
126,5,1980,2708675,
126,5,1981,2735987,
126,5,1982,2763101,
126,5,1983,2791207,
126,5,1984,2820518,
126,5,1985,2850787,
126,5,1986,2883057,
126,5,1987,2916306,
126,5,1988,2948891,
126,5,1989,2970039,
126,5,1990,2977912,
126,5,1991,2981566,
126,5,1992,2980965,
126,5,1993,2975966,
126,5,1994,2966745,
126,5,1995,2953200,
126,5,1996,2947293,
126,5,1997,2936413,
126,5,1998,2935227,
126,5,1999,2930622,
126,5,2000,2924668,
126,5,2001,2918135,
126,5,2002,2911385,
126,5,2003,2903198,
126,5,2004,2896023,
126,5,2005,2888985,
126,5,2006,2880967,
126,5,2007,2874299,
126,5,2008,2868833,
126,5,2009,2865213,
126,5,2010,2862354,
126,5,2011,2860699,
126,5,2012,2860324,
126,5,2013,2859558,
126,5,2014,2857815,
126,5,2015,2835978,
126,5,2016,2803186,
126,5,2017,2755189,
126,5,2018,2707203,
126,5,2019,2664224,
126,5,2020,2635130,
126,5,2021,2595809,
126,5,2022,2528654,
126,5,2023,2457783,
126,6,1990,1274307,
126,6,1991,1282296,
126,6,1992,1287748,
126,6,1993,1290211,
126,6,1994,1291832,
126,6,1995,1291174,
126,6,1996,1298317,
126,6,1997,1301143,
126,6,1998,1315787,
126,6,1999,1329451,
126,6,2000,1340815,
126,6,2001,1309886,
126,6,2002,1306607,
126,6,2003,1318632,
126,6,2004,1278631,
126,6,2005,1277880,
126,6,2006,1358271,
126,6,2007,1379676,
126,6,2008,1400896,
126,6,2009,1430516,
126,6,2010,1496582,
126,6,2011,1522374,
126,6,2012,1531943,
126,6,2013,1540530,
126,6,2014,1628063,
126,6,2015,1628234,
126,6,2016,1592836,
126,6,2017,1522181,
126,6,2018,1461369,
126,6,2019,1481802,
126,6,2020,1469067,
126,6,2021,1503026,
126,6,2022,1464574,
126,6,2023,1389353,
126,6,2024,1377509,
126,7,1992,1026.826264,
126,7,1993,1613.603989,
126,7,1994,486.4256238,
126,7,1995,29.86561041,
126,7,1996,23.5056773,
126,7,1997,11.77283245,
126,7,1998,7.695765175,
126,7,1999,39.25598069,
126,7,2000,31.29930158,
126,7,2001,9.764662858,
126,7,2002,5.301243903,
126,7,2003,11.74607921,
126,7,2004,12.52427684,
126,7,2005,11.95918372,
126,7,2006,12.77775578,
126,7,2007,12.36716684,
126,7,2008,12.78304726,
126,7,2009,-0.062718597,
126,7,2010,7.483850864,
126,7,2011,7.687251034,
126,7,2012,4.546334274,
126,7,2013,4.597878974,
126,7,2014,5.088785546,
126,7,2015,9.676240331,
126,7,2016,6.35930898,
126,7,2017,6.570229975,
126,7,2018,3.045053973,
126,7,2019,4.837783514,
126,7,2020,3.765971222,
126,7,2021,5.10641129,
126,7,2022,28.73729768,
126,7,2023,13.41701044,
126,7,2024,4.67773516,
126,8,1995,5.300000191,
126,8,1996,7.900000095,
126,8,1997,7.900000095,
126,8,1998,10,
126,8,1999,11.14000034,
126,8,2000,8.460000038,
126,8,2001,7.289999962,
126,8,2002,6.800000191,
126,8,2003,7.949999809,
126,8,2004,8.170000076,
126,8,2005,7.289999962,
126,8,2006,7.380000114,
126,8,2007,5.070000172,
126,8,2008,3.980000019,
126,8,2009,6.400000095,
126,8,2010,7.446000099,
126,8,2011,6.68200016,
126,8,2012,5.578000069,
126,8,2013,5.104000092,
126,8,2014,3.855999947,
126,8,2015,3.694000006,
126,8,2016,4.184999943,
126,8,2017,4.09800005,
126,8,2018,2.977999926,
126,8,2019,5.47300005,
127,1,1970,293127333.2,
127,1,1971,327706210.4,
127,1,1972,402451900.8,
127,1,1973,523554039.2,
127,1,1974,563949254.1,
127,1,1975,711978961.9,
127,1,1976,735324244.7,
127,1,1977,811191392.2,
127,1,1978,1000555218,
127,1,1979,1209870147,
127,1,1980,1378175524,
127,1,1981,1205188648,
127,1,1982,1143216457,
127,1,1983,1092560365,
127,1,1984,1037329604,
127,1,1985,1082867507,
127,1,1986,1515234743,
127,1,1987,1839081463,
127,1,1988,2000704745,
127,1,1989,2010083833,
127,1,1990,2481307077,
127,1,1991,2480540845,
127,1,1992,2737049231,
127,1,1993,2574494356,
127,1,1994,2720332135,
127,1,1995,3130309995,
127,1,1996,3137886995,
127,1,1997,2840195190,
127,1,1998,2934593468,
127,1,1999,2907118641,
127,1,2000,2654462665,
127,1,2001,2673723034,
127,1,2002,2919647982,
127,1,2003,3597089751,
127,1,2004,4043551489,
127,1,2005,4204652899,
127,1,2006,4586826513,
127,1,2007,5875790766,
127,1,2008,6502942245,
127,1,2009,5474379252,
127,1,2010,5367561570,
127,1,2011,6088689808,
127,1,2012,5742749294,
127,1,2013,6555591710,
127,1,2014,7070017324,
127,1,2015,6264756528,
127,1,2016,6471290794,
127,1,2017,6430254653,
127,1,2018,7184333936,
127,1,2019,7383496254,
127,1,2020,6730736283,
127,1,2021,8623242743,
127,1,2022,8800430486,
127,1,2023,9995350547,
127,5,1960,21808,
127,5,1961,21901,
127,5,1962,22078,
127,5,1963,22385,
127,5,1964,22686,
127,5,1965,22941,
127,5,1966,23131,
127,5,1967,23230,
127,5,1968,23437,
127,5,1969,23831,
127,5,1970,24229,
127,5,1971,24576,
127,5,1972,24862,
127,5,1973,25072,
127,5,1974,25235,
127,5,1975,25500,
127,5,1976,25895,
127,5,1977,26273,
127,5,1978,26605,
127,5,1979,26892,
127,5,1980,27122,
127,5,1981,27293,
127,5,1982,27561,
127,5,1983,27960,
127,5,1984,28356,
127,5,1985,28731,
127,5,1986,29093,
127,5,1987,29446,
127,5,1988,29781,
127,5,1989,30084,
127,5,1990,30358,
127,5,1991,30625,
127,5,1992,30887,
127,5,1993,31136,
127,5,1994,31375,
127,5,1995,31609,
127,5,1996,31837,
127,5,1997,32063,
127,5,1998,32267,
127,5,1999,32410,
127,5,2000,32455,
127,5,2001,32447,
127,5,2002,32422,
127,5,2003,32374,
127,5,2004,32307,
127,5,2005,32210,
127,5,2006,32057,
127,5,2007,31837,
127,5,2008,31836,
127,5,2009,32364,
127,5,2010,33163,
127,5,2011,33946,
127,5,2012,34711,
127,5,2013,35447,
127,5,2014,36128,
127,5,2015,36757,
127,5,2016,37276,
127,5,2017,37678,
127,5,2018,38154,
127,5,2019,38109,
127,5,2020,38050,
127,5,2021,38527,
127,5,2022,38931,
127,5,2023,38956,
128,1,1980,2101394100,
128,1,1981,2310099100,
128,1,1982,2552401933,
128,1,1983,2725736633,
128,1,1984,2098734600,
128,1,1985,2186505475,
128,1,1986,2896178867,
128,1,1987,3020611600,
128,1,1988,3204461567,
128,1,1989,3576966800,
128,1,1990,2560785660,
128,1,1991,2379018326,
128,1,1992,1317611864,
128,1,1993,768401634.2,
128,1,1994,925817092.2,
128,1,1995,1452165005,
128,1,1996,1345719472,
128,1,1997,1180934203,
128,1,1998,1124440205,
128,1,1999,1057408589,
128,1,2000,1136896124,
128,1,2001,1267997934,
128,1,2002,1396555720,
128,1,2003,1595297356,
128,1,2004,1992066808,
128,1,2005,2523471601,
128,1,2006,3414055662,
128,1,2007,4234999704,
128,1,2008,5623216608,
128,1,2009,4583850368,
128,1,2010,7189481999,
128,1,2011,10409797378,
128,1,2012,12292770632,
128,1,2013,12582122604,
128,1,2014,12226514668,
128,1,2015,11619892591,
128,1,2016,11181350649,
128,1,2017,11480847741,
128,1,2018,13178094720,
128,1,2019,14206359018,
128,1,2020,13312981429,
128,1,2021,15286441738,
128,1,2022,17146471714,
128,1,2023,20325121394,
128,2,1990,45.648654,Female
128,2,1991,45.69479449,Female
128,2,1992,45.76583084,Female
128,2,1993,45.85534159,Female
128,2,1994,45.94165671,Female
128,2,1995,46.02653364,Female
128,2,1996,46.10521431,Female
128,2,1997,46.18158386,Female
128,2,1998,46.25161978,Female
128,2,1999,46.31846702,Female
128,2,2000,46.32103145,Female
128,2,2001,46.27360629,Female
128,2,2002,46.23773772,Female
128,2,2003,46.22202375,Female
128,2,2004,46.31231754,Female
128,2,2005,46.37733108,Female
128,2,2006,46.47183944,Female
128,2,2007,46.60438268,Female
128,2,2008,46.5023906,Female
128,2,2009,46.4261086,Female
128,2,2010,45.98767693,Female
128,2,2011,45.83230518,Female
128,2,2012,45.90701759,Female
128,2,2013,45.949647,Female
128,2,2014,45.7587592,Female
128,2,2015,45.64521578,Female
128,2,2016,45.45308679,Female
128,2,2017,45.35340716,Female
128,2,2018,44.00802144,Female
128,2,2019,44.78522389,Female
128,2,2020,44.61583854,Female
128,2,2021,44.06365708,Female
128,2,2022,44.4524911,Female
128,2,2023,44.58189954,Female
128,2,2024,44.5393483,Female
128,3,1991,6.561,Female
128,3,1992,6.77,Female
128,3,1993,6.771,Female
128,3,1994,6.604,Female
128,3,1995,6.373,Female
128,3,1996,6.278,Female
128,3,1997,6.235,Female
128,3,1998,6.259,Female
128,3,1999,6.228,Female
128,3,2000,6.251,Female
128,3,2001,6.241,Female
128,3,2002,6.2,Female
128,3,2003,6.354,Female
128,3,2004,6.564,Female
128,3,2005,6.844,Female
128,3,2006,7.136,Female
128,3,2007,7.146,Female
128,3,2008,5.175,Female
128,3,2009,6.173,Female
128,3,2010,5.891,Female
128,3,2011,4.422,Female
128,3,2012,3.515,Female
128,3,2013,4.468,Female
128,3,2014,4.399,Female
128,3,2015,4.248,Female
128,3,2016,5.873,Female
128,3,2017,5.638,Female
128,3,2018,4.806,Female
128,3,2019,8.076,Female
128,3,2020,6.308,Female
128,3,2021,7.309,Female
128,3,2022,5.324,Female
128,3,2023,4.622,Female
128,3,2024,4.586,Female
128,4,1991,4.9,Male
128,4,1992,5.061,Male
128,4,1993,5.061,Male
128,4,1994,4.933,Male
128,4,1995,4.756,Male
128,4,1996,4.896,Male
128,4,1997,5.078,Male
128,4,1998,5.321,Male
128,4,1999,5.519,Male
128,4,2000,5.772,Male
128,4,2001,5.999,Male
128,4,2002,6.2,Male
128,4,2003,7.124,Male
128,4,2004,7.104,Male
128,4,2005,7.166,Male
128,4,2006,7.242,Male
128,4,2007,7.247,Male
128,4,2008,5.904,Male
128,4,2009,5.589,Male
128,4,2010,7.109,Male
128,4,2011,5.062,Male
128,4,2012,4.236,Male
128,4,2013,4.03,Male
128,4,2014,5.134,Male
128,4,2015,5.376,Male
128,4,2016,8.37,Male
128,4,2017,6.957,Male
128,4,2018,5.826,Male
128,4,2019,10.236,Male
128,4,2020,6.825,Male
128,4,2021,8.092,Male
128,4,2022,6.921,Male
128,4,2023,6.212,Male
128,4,2024,6.098,Male
128,5,1960,977595,
128,5,1961,1009284,
128,5,1962,1041444,
128,5,1963,1071362,
128,5,1964,1100234,
128,5,1965,1131177,
128,5,1966,1163754,
128,5,1967,1196996,
128,5,1968,1229930,
128,5,1969,1262284,
128,5,1970,1295272,
128,5,1971,1330071,
128,5,1972,1366821,
128,5,1973,1405502,
128,5,1974,1446050,
128,5,1975,1488296,
128,5,1976,1531945,
128,5,1977,1576245,
128,5,1978,1619468,
128,5,1979,1660659,
128,5,1980,1701335,
128,5,1981,1742857,
128,5,1982,1785364,
128,5,1983,1829092,
128,5,1984,1874349,
128,5,1985,1921514,
128,5,1986,1970965,
128,5,1987,2022800,
128,5,1988,2076322,
128,5,1989,2124185,
128,5,1990,2098710,
128,5,1991,2165342,
128,5,1992,2167790,
128,5,1993,2165130,
128,5,1994,2189395,
128,5,1995,2224945,
128,5,1996,2259507,
128,5,1997,2291750,
128,5,1998,2323809,
128,5,1999,2356813,
128,5,2000,2388299,
128,5,2001,2417751,
128,5,2002,2449027,
128,5,2003,2480374,
128,5,2004,2508412,
128,5,2005,2536407,
128,5,2006,2567168,
128,5,2007,2601850,
128,5,2008,2643201,
128,5,2009,2691115,
128,5,2010,2738622,
128,5,2011,2786317,
128,5,2012,2839705,
128,5,2013,2899011,
128,5,2014,2963113,
128,5,2015,3026864,
128,5,2016,3088856,
128,5,2017,3148917,
128,5,2018,3208189,
128,5,2019,3267673,
128,5,2020,3327204,
128,5,2021,3383741,
128,5,2022,3433748,
128,5,2023,3481145,
128,6,1990,706540,
128,6,1991,742752,
